Этап;Параметр;Наименование;Измерено;Единица;Нижняя граница;Верхняя граница;Результат;Атрибуты
"yalk_overload";"ubsi.yalk.overload.+12 В.2.15";"ЯЛК: +12 В на 2, наблюдение 15";466.25;"код";461;471;"НОРМА";"baseline_code=466.000000; current_code=466.250000; delta_code=0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=15; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.16";"ЯЛК: +12 В на 2, наблюдение 16";466.25;"код";461.25;471.25;"НОРМА";"baseline_code=466.250000; current_code=466.250000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=16; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.17";"ЯЛК: +12 В на 2, наблюдение 17";461.75;"код";455.5;465.5;"НОРМА";"baseline_code=460.500000; current_code=461.750000; delta_code=1.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=17; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.18";"ЯЛК: +12 В на 2, наблюдение 18";481.25;"код";476.75;486.75;"НОРМА";"baseline_code=481.750000; current_code=481.250000; delta_code=-0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=18; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.19";"ЯЛК: +12 В на 2, наблюдение 19";478.75;"код";473.75;483.75;"НОРМА";"baseline_code=478.750000; current_code=478.750000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=19; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.20";"ЯЛК: +12 В на 2, наблюдение 20";491.25;"код";486.5;496.5;"НОРМА";"baseline_code=491.500000; current_code=491.250000; delta_code=-0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=20; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.21";"ЯЛК: +12 В на 2, наблюдение 21";484.25;"код";478.75;488.75;"НОРМА";"baseline_code=483.750000; current_code=484.250000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=21; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.22";"ЯЛК: +12 В на 2, наблюдение 22";511.5;"код";506.75;516.75;"НОРМА";"baseline_code=511.750000; current_code=511.500000; delta_code=-0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=22; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.23";"ЯЛК: +12 В на 2, наблюдение 23";506;"код";499.75;509.75;"НОРМА";"baseline_code=504.750000; current_code=506.000000; delta_code=1.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=23; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.24";"ЯЛК: +12 В на 2, наблюдение 24";512.25;"код";507;517;"НОРМА";"baseline_code=512.000000; current_code=512.250000; delta_code=0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=24; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.25";"ЯЛК: +12 В на 2, наблюдение 25";522.25;"код";517.25;527.25;"НОРМА";"baseline_code=522.250000; current_code=522.250000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=25; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.26";"ЯЛК: +12 В на 2, наблюдение 26";524;"код";520;530;"НОРМА";"baseline_code=525.000000; current_code=524.000000; delta_code=-1.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=26; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.27";"ЯЛК: +12 В на 2, наблюдение 27";534;"код";528.75;538.75;"НОРМА";"baseline_code=533.750000; current_code=534.000000; delta_code=0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=27; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.28";"ЯЛК: +12 В на 2, наблюдение 28";545.75;"код";540;550;"НОРМА";"baseline_code=545.000000; current_code=545.750000; delta_code=0.750000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=28; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.32";"ЯЛК: +12 В на 2, наблюдение 32";562.75;"код";556.75;566.75;"НОРМА";"baseline_code=561.750000; current_code=562.750000; delta_code=1.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=32; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.33";"ЯЛК: +12 В на 2, наблюдение 33";575;"код";570.75;580.75;"НОРМА";"baseline_code=575.750000; current_code=575.000000; delta_code=-0.750000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=33; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.34";"ЯЛК: +12 В на 2, наблюдение 34";567.5;"код";562.5;572.5;"НОРМА";"baseline_code=567.500000; current_code=567.500000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=34; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.35";"ЯЛК: +12 В на 2, наблюдение 35";580.25;"код";575.5;585.5;"НОРМА";"baseline_code=580.500000; current_code=580.250000; delta_code=-0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=35; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.36";"ЯЛК: +12 В на 2, наблюдение 36";578;"код";573.5;583.5;"НОРМА";"baseline_code=578.500000; current_code=578.000000; delta_code=-0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=36; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.37";"ЯЛК: +12 В на 2, наблюдение 37";601.5;"код";596;606;"НОРМА";"baseline_code=601.000000; current_code=601.500000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=37; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.38";"ЯЛК: +12 В на 2, наблюдение 38";605.75;"код";599.75;609.75;"НОРМА";"baseline_code=604.750000; current_code=605.750000; delta_code=1.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=38; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.39";"ЯЛК: +12 В на 2, наблюдение 39";611.5;"код";606;616;"НОРМА";"baseline_code=611.000000; current_code=611.500000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=39; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.40";"ЯЛК: +12 В на 2, наблюдение 40";617.5;"код";613;623;"НОРМА";"baseline_code=618.000000; current_code=617.500000; delta_code=-0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=40; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.41";"ЯЛК: +12 В на 2, наблюдение 41";615;"код";611;621;"НОРМА";"baseline_code=616.000000; current_code=615.000000; delta_code=-1.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=41; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.42";"ЯЛК: +12 В на 2, наблюдение 42";623.75;"код";617.5;627.5;"НОРМА";"baseline_code=622.500000; current_code=623.750000; delta_code=1.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=42; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.43";"ЯЛК: +12 В на 2, наблюдение 43";631.75;"код";626.25;636.25;"НОРМА";"baseline_code=631.250000; current_code=631.750000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=43; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.45";"ЯЛК: +12 В на 2, наблюдение 45";650.5;"код";645.25;655.25;"НОРМА";"baseline_code=650.250000; current_code=650.500000; delta_code=0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=45; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.46";"ЯЛК: +12 В на 2, наблюдение 46";652.75;"код";647.5;657.5;"НОРМА";"baseline_code=652.500000; current_code=652.750000; delta_code=0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=46; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.47";"ЯЛК: +12 В на 2, наблюдение 47";648;"код";642.5;652.5;"НОРМА";"baseline_code=647.500000; current_code=648.000000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=47; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.48";"ЯЛК: +12 В на 2, наблюдение 48";662.75;"код";657.75;667.75;"НОРМА";"baseline_code=662.750000; current_code=662.750000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=48; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.49";"ЯЛК: +12 В на 2, наблюдение 49";667.75;"код";663.25;673.25;"НОРМА";"baseline_code=668.250000; current_code=667.750000; delta_code=-0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=49; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.50";"ЯЛК: +12 В на 2, наблюдение 50";676.75;"код";671.75;681.75;"НОРМА";"baseline_code=676.750000; current_code=676.750000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=50; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.51";"ЯЛК: +12 В на 2, наблюдение 51";682.25;"код";677.75;687.75;"НОРМА";"baseline_code=682.750000; current_code=682.250000; delta_code=-0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=51; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.52";"ЯЛК: +12 В на 2, наблюдение 52";689.25;"код";683.75;693.75;"НОРМА";"baseline_code=688.750000; current_code=689.250000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=52; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.53";"ЯЛК: +12 В на 2, наблюдение 53";697.75;"код";693.5;703.5;"НОРМА";"baseline_code=698.500000; current_code=697.750000; delta_code=-0.750000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=53; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.54";"ЯЛК: +12 В на 2, наблюдение 54";698.75;"код";694;704;"НОРМА";"baseline_code=699.000000; current_code=698.750000; delta_code=-0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=54; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.55";"ЯЛК: +12 В на 2, наблюдение 55";724.75;"код";719.75;729.75;"НОРМА";"baseline_code=724.750000; current_code=724.750000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=55; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.56";"ЯЛК: +12 В на 2, наблюдение 56";714.5;"код";708.75;718.75;"НОРМА";"baseline_code=713.750000; current_code=714.500000; delta_code=0.750000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=56; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.57";"ЯЛК: +12 В на 2, наблюдение 57";725;"код";719.5;729.5;"НОРМА";"baseline_code=724.500000; current_code=725.000000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=57; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.58";"ЯЛК: +12 В на 2, наблюдение 58";726;"код";720.75;730.75;"НОРМА";"baseline_code=725.750000; current_code=726.000000; delta_code=0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=58; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.59";"ЯЛК: +12 В на 2, наблюдение 59";735;"код";730.5;740.5;"НОРМА";"baseline_code=735.500000; current_code=735.000000; delta_code=-0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=59; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.60";"ЯЛК: +12 В на 2, наблюдение 60";740.75;"код";736;746;"НОРМА";"baseline_code=741.000000; current_code=740.750000; delta_code=-0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=60; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.61";"ЯЛК: +12 В на 2, наблюдение 61";751.75;"код";745.25;755.25;"НОРМА";"baseline_code=750.250000; current_code=751.750000; delta_code=1.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=61; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.62";"ЯЛК: +12 В на 2, наблюдение 62";755;"код";751;761;"НОРМА";"baseline_code=756.000000; current_code=755.000000; delta_code=-1.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=62; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.63";"ЯЛК: +12 В на 2, наблюдение 63";771.75;"код";767.75;777.75;"НОРМА";"baseline_code=772.750000; current_code=771.750000; delta_code=-1.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=63; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.64";"ЯЛК: +12 В на 2, наблюдение 64";759.5;"код";753.75;763.75;"НОРМА";"baseline_code=758.750000; current_code=759.500000; delta_code=0.750000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=64; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.65";"ЯЛК: +12 В на 2, наблюдение 65";775.5;"код";770;780;"НОРМА";"baseline_code=775.000000; current_code=775.500000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=65; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.66";"ЯЛК: +12 В на 2, наблюдение 66";778;"код";773.25;783.25;"НОРМА";"baseline_code=778.250000; current_code=778.000000; delta_code=-0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=66; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.67";"ЯЛК: +12 В на 2, наблюдение 67";789.25;"код";784.25;794.25;"НОРМА";"baseline_code=789.250000; current_code=789.250000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=67; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.68";"ЯЛК: +12 В на 2, наблюдение 68";786.25;"код";781.5;791.5;"НОРМА";"baseline_code=786.500000; current_code=786.250000; delta_code=-0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=68; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.69";"ЯЛК: +12 В на 2, наблюдение 69";797.75;"код";792.75;802.75;"НОРМА";"baseline_code=797.750000; current_code=797.750000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=69; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.70";"ЯЛК: +12 В на 2, наблюдение 70";810.75;"код";806;816;"НОРМА";"baseline_code=811.000000; current_code=810.750000; delta_code=-0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=70; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.74";"ЯЛК: +12 В на 2, наблюдение 74";826.75;"код";821.5;831.5;"НОРМА";"baseline_code=826.500000; current_code=826.750000; delta_code=0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=74; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.75";"ЯЛК: +12 В на 2, наблюдение 75";846.75;"код";840.75;850.75;"НОРМА";"baseline_code=845.750000; current_code=846.750000; delta_code=1.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=75; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.76";"ЯЛК: +12 В на 2, наблюдение 76";844.5;"код";839.25;849.25;"НОРМА";"baseline_code=844.250000; current_code=844.500000; delta_code=0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=76; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.77";"ЯЛК: +12 В на 2, наблюдение 77";847.75;"код";842.25;852.25;"НОРМА";"baseline_code=847.250000; current_code=847.750000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=77; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.78";"ЯЛК: +12 В на 2, наблюдение 78";866;"код";861;871;"НОРМА";"baseline_code=866.000000; current_code=866.000000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=78; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.79";"ЯЛК: +12 В на 2, наблюдение 79";858.25;"код";852.75;862.75;"НОРМА";"baseline_code=857.750000; current_code=858.250000; delta_code=0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=79; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.80";"ЯЛК: +12 В на 2, наблюдение 80";867.75;"код";863.5;873.5;"НОРМА";"baseline_code=868.500000; current_code=867.750000; delta_code=-0.750000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=80; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.81";"ЯЛК: +12 В на 2, наблюдение 81";873.5;"код";869;879;"НОРМА";"baseline_code=874.000000; current_code=873.500000; delta_code=-0.500000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=81; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.82";"ЯЛК: +12 В на 2, наблюдение 82";880.75;"код";875.75;885.75;"НОРМА";"baseline_code=880.750000; current_code=880.750000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=82; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.83";"ЯЛК: +12 В на 2, наблюдение 83";897.75;"код";892.75;902.75;"НОРМА";"baseline_code=897.750000; current_code=897.750000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=83; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.84";"ЯЛК: +12 В на 2, наблюдение 84";883.5;"код";879.25;889.25;"НОРМА";"baseline_code=884.250000; current_code=883.500000; delta_code=-0.750000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=84; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.85";"ЯЛК: +12 В на 2, наблюдение 85";905;"код";899;909;"НОРМА";"baseline_code=904.000000; current_code=905.000000; delta_code=1.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=85; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.86";"ЯЛК: +12 В на 2, наблюдение 86";909.5;"код";904.25;914.25;"НОРМА";"baseline_code=909.250000; current_code=909.500000; delta_code=0.250000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=86; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.2.87";"ЯЛК: +12 В на 2, наблюдение 87";909.5;"код";904.5;914.5;"НОРМА";"baseline_code=909.500000; current_code=909.500000; delta_code=0.000000; impact_count=160; impact_index=2; lower_delta_code=-5.000000; observed_channel=87; polarity=+12 В; stressed_channel=2; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.1";"ЯЛК: +12 В на 3, наблюдение 1";126.25;"код";120.25;130.25;"НОРМА";"baseline_code=125.250000; current_code=126.250000; delta_code=1.000000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=1; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.2";"ЯЛК: +12 В на 3, наблюдение 2";117;"код";113.25;123.25;"НОРМА";"baseline_code=118.250000; current_code=117.000000; delta_code=-1.250000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=2; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.4";"ЯЛК: +12 В на 3, наблюдение 4";134.75;"код";130;140;"НОРМА";"baseline_code=135.000000; current_code=134.750000; delta_code=-0.250000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=4; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.5";"ЯЛК: +12 В на 3, наблюдение 5";151;"код";146.5;156.5;"НОРМА";"baseline_code=151.500000; current_code=151.000000; delta_code=-0.500000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=5; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.6";"ЯЛК: +12 В на 3, наблюдение 6";156;"код";151;161;"НОРМА";"baseline_code=156.000000; current_code=156.000000; delta_code=0.000000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=6; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.7";"ЯЛК: +12 В на 3, наблюдение 7";174.25;"код";169.75;179.75;"НОРМА";"baseline_code=174.750000; current_code=174.250000; delta_code=-0.500000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=7; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.8";"ЯЛК: +12 В на 3, наблюдение 8";182;"код";179.5;189.5;"НОРМА";"baseline_code=184.500000; current_code=182.000000; delta_code=-2.500000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=8; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.9";"ЯЛК: +12 В на 3, наблюдение 9";195.5;"код";192.25;202.25;"НОРМА";"baseline_code=197.250000; current_code=195.500000; delta_code=-1.750000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=9; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.10";"ЯЛК: +12 В на 3, наблюдение 10";189.5;"код";183.75;193.75;"НОРМА";"baseline_code=188.750000; current_code=189.500000; delta_code=0.750000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=10; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.11";"ЯЛК: +12 В на 3, наблюдение 11";431.75;"код";425;435;"НОРМА";"baseline_code=430.000000; current_code=431.750000; delta_code=1.750000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=11; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.12";"ЯЛК: +12 В на 3, наблюдение 12";440.5;"код";436.25;446.25;"НОРМА";"baseline_code=441.250000; current_code=440.500000; delta_code=-0.750000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=12; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.13";"ЯЛК: +12 В на 3, наблюдение 13";445.5;"код";439.75;449.75;"НОРМА";"baseline_code=444.750000; current_code=445.500000; delta_code=0.750000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=13; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.14";"ЯЛК: +12 В на 3, наблюдение 14";455.75;"код";451;461;"НОРМА";"baseline_code=456.000000; current_code=455.750000; delta_code=-0.250000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=14; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.3.15";"ЯЛК: +12 В на 3, наблюдение 15";466.75;"код";461;471;"НОРМА";"baseline_code=466.000000; current_code=466.750000; delta_code=0.750000; impact_count=160; impact_index=3; lower_delta_code=-5.000000; observed_channel=15; polarity=+12 В; stressed_channel=3; upper_delta_code=5.000000"
