Этап;Параметр;Наименование;Измерено;Единица;Нижняя граница;Верхняя граница;Результат;Атрибуты
"readiness";"ubsi.ready_time";"Время готовности";2.9096;"с";0;30;"НОРМА";""
"isd_startup_baseline";"ubsi.isd.addressed_baseline";"Адресная стартовая очистка ИСД";234;"команд";234;234;"НОРМА";"analog_type1_contacts=1-96; global_reset_used=false; isd_command_gap_ms=30; type2_contacts=1-40; type3_contacts=1-96"
"sensor_supply_unloaded";"ubsi.sensor_supply_unloaded.89";"Питание датчиков X1/36";6.12393;"В";6;6.4;"НОРМА";"connector=X1; isd_channel=89; isd_type=3; load=none; pin=36; v7_v=6.123926"
"sensor_supply_unloaded";"ubsi.sensor_supply_unloaded.90";"Питание датчиков X1/37";6.12451;"В";6;6.4;"НОРМА";"connector=X1; isd_channel=90; isd_type=3; load=none; pin=37; v7_v=6.124506"
"sensor_supply_unloaded";"ubsi.sensor_supply_unloaded.91";"Питание датчиков X2/36";6.12402;"В";6;6.4;"НОРМА";"connector=X2; isd_channel=91; isd_type=3; load=none; pin=36; v7_v=6.124019"
"sensor_supply_unloaded";"ubsi.sensor_supply_unloaded.92";"Питание датчиков X2/37";6.12341;"В";6;6.4;"НОРМА";"connector=X2; isd_channel=92; isd_type=3; load=none; pin=37; v7_v=6.123411"
"sensor_supply_unloaded";"ubsi.sensor_supply_unloaded.93";"Питание датчиков X3/36";6.12476;"В";6;6.4;"НОРМА";"connector=X3; isd_channel=93; isd_type=3; load=none; pin=36; v7_v=6.124757"
"sensor_supply_unloaded";"ubsi.sensor_supply_unloaded.94";"Питание датчиков X3/37";6.12439;"В";6;6.4;"НОРМА";"connector=X3; isd_channel=94; isd_type=3; load=none; pin=37; v7_v=6.124388"
"yalk_calibration";"ubsi.yalk.calibration";"Опорное воздействие калибровки ЯЛК";6.33544;"В";5.5;6.8;"НОРМА";"full_address=99; full_code=925.562500; scale_voltage_v=6.200000; stimulus_command_v=6.200000; v7_v=6.335436; zero_address=97; zero_code=125.000000"
"yalk_initial";"ubsi.yalk.initial.1";"ЯЛК адрес 1: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=1; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.1.open";"ЯЛК адрес 1: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=1"
"yalk_initial";"ubsi.yalk.initial.2";"ЯЛК адрес 2: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=2; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.2.open";"ЯЛК адрес 2: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=2"
"yalk_initial";"ubsi.yalk.initial.3";"ЯЛК адрес 3: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=3; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.3.open";"ЯЛК адрес 3: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=3"
"yalk_initial";"ubsi.yalk.initial.4";"ЯЛК адрес 4: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=4; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.4.open";"ЯЛК адрес 4: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=4"
"yalk_initial";"ubsi.yalk.initial.5";"ЯЛК адрес 5: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=5; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.5.open";"ЯЛК адрес 5: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=5"
"yalk_initial";"ubsi.yalk.initial.6";"ЯЛК адрес 6: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=6; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.6.open";"ЯЛК адрес 6: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=6"
"yalk_initial";"ubsi.yalk.initial.7";"ЯЛК адрес 7: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=7; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.7.open";"ЯЛК адрес 7: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=7"
"yalk_initial";"ubsi.yalk.initial.8";"ЯЛК адрес 8: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=8; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.8.open";"ЯЛК адрес 8: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=8"
"yalk_initial";"ubsi.yalk.initial.9";"ЯЛК адрес 9: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=9; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.9.open";"ЯЛК адрес 9: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=9"
"yalk_initial";"ubsi.yalk.initial.10";"ЯЛК адрес 10: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=10; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.10.open";"ЯЛК адрес 10: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=10"
"yalk_initial";"ubsi.yalk.initial.11";"ЯЛК адрес 11: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=11; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.11.open";"ЯЛК адрес 11: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=11"
"yalk_initial";"ubsi.yalk.initial.12";"ЯЛК адрес 12: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=12; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.12.open";"ЯЛК адрес 12: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=12"
"yalk_initial";"ubsi.yalk.initial.13";"ЯЛК адрес 13: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=13; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.13.open";"ЯЛК адрес 13: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=13"
"yalk_initial";"ubsi.yalk.initial.14";"ЯЛК адрес 14: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=14; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.14.open";"ЯЛК адрес 14: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=14"
"yalk_initial";"ubsi.yalk.initial.15";"ЯЛК адрес 15: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=15; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.15.open";"ЯЛК адрес 15: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=15"
"yalk_initial";"ubsi.yalk.initial.16";"ЯЛК адрес 16: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=16; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.16.open";"ЯЛК адрес 16: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=16"
"yalk_initial";"ubsi.yalk.initial.17";"ЯЛК адрес 17: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=17; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.17.open";"ЯЛК адрес 17: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=17"
"yalk_initial";"ubsi.yalk.initial.18";"ЯЛК адрес 18: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=18; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.18.open";"ЯЛК адрес 18: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=18"
"yalk_initial";"ubsi.yalk.initial.19";"ЯЛК адрес 19: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=19; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.19.open";"ЯЛК адрес 19: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=19"
"yalk_initial";"ubsi.yalk.initial.20";"ЯЛК адрес 20: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=20; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.20.open";"ЯЛК адрес 20: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=20"
"yalk_initial";"ubsi.yalk.initial.21";"ЯЛК адрес 21: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=21; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.21.open";"ЯЛК адрес 21: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=21"
"yalk_initial";"ubsi.yalk.initial.22";"ЯЛК адрес 22: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=22; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.22.open";"ЯЛК адрес 22: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=22"
"yalk_initial";"ubsi.yalk.initial.23";"ЯЛК адрес 23: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=23; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.23.open";"ЯЛК адрес 23: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=23"
"yalk_initial";"ubsi.yalk.initial.24";"ЯЛК адрес 24: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=24; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.24.open";"ЯЛК адрес 24: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=24"
"yalk_initial";"ubsi.yalk.initial.25";"ЯЛК адрес 25: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=25; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.25.open";"ЯЛК адрес 25: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=25"
"yalk_initial";"ubsi.yalk.initial.26";"ЯЛК адрес 26: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=26; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.26.open";"ЯЛК адрес 26: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=26"
"yalk_initial";"ubsi.yalk.initial.27";"ЯЛК адрес 27: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=27; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.27.open";"ЯЛК адрес 27: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=27"
"yalk_initial";"ubsi.yalk.initial.28";"ЯЛК адрес 28: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=28; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.28.open";"ЯЛК адрес 28: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=28"
"yalk_initial";"ubsi.yalk.initial.32";"ЯЛК адрес 32: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=32; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.32.open";"ЯЛК адрес 32: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=32"
"yalk_initial";"ubsi.yalk.initial.33";"ЯЛК адрес 33: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=33; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.33.open";"ЯЛК адрес 33: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=33"
"yalk_initial";"ubsi.yalk.initial.34";"ЯЛК адрес 34: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=34; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.34.open";"ЯЛК адрес 34: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=34"
"yalk_initial";"ubsi.yalk.initial.35";"ЯЛК адрес 35: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=35; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.35.open";"ЯЛК адрес 35: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=35"
"yalk_initial";"ubsi.yalk.initial.36";"ЯЛК адрес 36: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=36; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.36.open";"ЯЛК адрес 36: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=36"
"yalk_initial";"ubsi.yalk.initial.37";"ЯЛК адрес 37: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=37; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.37.open";"ЯЛК адрес 37: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=37"
"yalk_initial";"ubsi.yalk.initial.38";"ЯЛК адрес 38: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=38; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.38.open";"ЯЛК адрес 38: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=38"
"yalk_initial";"ubsi.yalk.initial.39";"ЯЛК адрес 39: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=39; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.39.open";"ЯЛК адрес 39: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=39"
"yalk_initial";"ubsi.yalk.initial.40";"ЯЛК адрес 40: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=40; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.40.open";"ЯЛК адрес 40: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=40"
"yalk_initial";"ubsi.yalk.initial.41";"ЯЛК адрес 41: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=41; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.41.open";"ЯЛК адрес 41: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=41"
"yalk_initial";"ubsi.yalk.initial.42";"ЯЛК адрес 42: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=42; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.42.open";"ЯЛК адрес 42: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=42"
"yalk_initial";"ubsi.yalk.initial.43";"ЯЛК адрес 43: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=43; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.43.open";"ЯЛК адрес 43: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=43"
"yalk_initial";"ubsi.yalk.initial.45";"ЯЛК адрес 45: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=45; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.45.open";"ЯЛК адрес 45: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=45"
"yalk_initial";"ubsi.yalk.initial.46";"ЯЛК адрес 46: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=46; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.46.open";"ЯЛК адрес 46: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=46"
"yalk_initial";"ubsi.yalk.initial.47";"ЯЛК адрес 47: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=47; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.47.open";"ЯЛК адрес 47: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=47"
"yalk_initial";"ubsi.yalk.initial.48";"ЯЛК адрес 48: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=48; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.48.open";"ЯЛК адрес 48: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=48"
"yalk_initial";"ubsi.yalk.initial.49";"ЯЛК адрес 49: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=49; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.49.open";"ЯЛК адрес 49: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=49"
"yalk_initial";"ubsi.yalk.initial.50";"ЯЛК адрес 50: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=50; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.50.open";"ЯЛК адрес 50: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=50"
"yalk_initial";"ubsi.yalk.initial.51";"ЯЛК адрес 51: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=51; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.51.open";"ЯЛК адрес 51: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=51"
"yalk_initial";"ubsi.yalk.initial.52";"ЯЛК адрес 52: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=52; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.52.open";"ЯЛК адрес 52: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=52"
"yalk_initial";"ubsi.yalk.initial.53";"ЯЛК адрес 53: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=53; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.53.open";"ЯЛК адрес 53: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=53"
"yalk_initial";"ubsi.yalk.initial.54";"ЯЛК адрес 54: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=54; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.54.open";"ЯЛК адрес 54: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=54"
"yalk_initial";"ubsi.yalk.initial.55";"ЯЛК адрес 55: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=55; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.55.open";"ЯЛК адрес 55: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=55"
"yalk_initial";"ubsi.yalk.initial.56";"ЯЛК адрес 56: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=56; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.56.open";"ЯЛК адрес 56: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=56"
"yalk_initial";"ubsi.yalk.initial.57";"ЯЛК адрес 57: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=57; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.57.open";"ЯЛК адрес 57: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=57"
"yalk_initial";"ubsi.yalk.initial.58";"ЯЛК адрес 58: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=58; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.58.open";"ЯЛК адрес 58: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=58"
"yalk_initial";"ubsi.yalk.initial.59";"ЯЛК адрес 59: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=59; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.59.open";"ЯЛК адрес 59: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=59"
"yalk_initial";"ubsi.yalk.initial.60";"ЯЛК адрес 60: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=60; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.60.open";"ЯЛК адрес 60: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=60"
"yalk_initial";"ubsi.yalk.initial.61";"ЯЛК адрес 61: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=61; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.61.open";"ЯЛК адрес 61: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=61"
"yalk_initial";"ubsi.yalk.initial.62";"ЯЛК адрес 62: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=62; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.62.open";"ЯЛК адрес 62: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=62"
"yalk_initial";"ubsi.yalk.initial.63";"ЯЛК адрес 63: обрыв";-0.968069;"В";-6.2;-1e-12;"НОРМА";"analog_code=0.000000; raw=1024.000000; signal=1; ulk_address=63; yalk_v=-0.968069"
"yalk_initial";"ubsi.yalk.signal.63.open";"ЯЛК адрес 63: сухой контакт разомкнут";1;"лог.";1;1;"НОРМА";"contact_mode=Разомкнуто; expected_signal=1; section=YALK; ulk_address=63"
